1.01325,0.668,252.91109,0.9999173,8.27E-05,0.668,0.332
1.01325,0.672,252.6563,0.9999213,7.87E-05,0.672,0.328
1.01325,0.676,252.4046,0.9999251,7.49E-05,0.676,0.324
1.01325,0.68,252.15596,0.9999287,7.13E-05,0.68,0.32
1.01325,0.684,251.91036,0.9999321,6.79E-05,0.684,0.316
1.01325,0.688,251.66778,0.9999354,6.46E-05,0.688,0.312
1.01325,0.692,251.42819,0.9999385,6.15E-05,0.692,0.308
1.01325,0.696,251.19158,0.9999414,5.86E-05,0.696,0.304
1.01325,0.7,250.95792,0.9999442,5.58E-05,0.7,0.3
1.01325,0.704,250.72719,0.9999469,5.31E-05,0.704,0.296
1.01325,0.708,250.49936,0.9999494,5.06E-05,0.708,0.292
1.01325,0.712,250.27441,0.9999518,4.82E-05,0.712,0.288
1.01325,0.716,250.05233,0.9999541,4.59E-05,0.716,0.284
1.01325,0.72,249.83308,0.9999563,4.37E-05,0.72,0.28
1.01325,0.724,249.61665,0.9999584,4.16E-05,0.724,0.276
1.01325,0.728,249.40301,0.9999604,3.96E-05,0.728,0.272
1.01325,0.732,249.19214,0.9999622,3.78E-05,0.732,0.268
1.01325,0.736,248.98403,0.999964,3.60E-05,0.736,0.264
1.01325,0.74,248.77864,0.9999658,3.42E-05,0.74,0.26
1.01325,0.744,248.57596,0.9999674,3.26E-05,0.744,0.256
1.01325,0.748,248.37596,0.9999689,3.11E-05,0.748,0.252
1.01325,0.752,248.17862,0.9999704,2.96E-05,0.752,0.248
1.01325,0.756,247.98392,0.9999718,2.82E-05,0.756,0.244
1.01325,0.76,247.79184,0.9999732,2.68E-05,0.76,0.24
1.01325,0.764,247.60236,0.9999745,2.55E-05,0.764,0.236
1.01325,0.768,247.41545,0.9999757,2.43E-05,0.768,0.232
1.01325,0.772,247.23109,0.9999768,2.32E-05,0.772,0.228
1.01325,0.776,247.04926,0.999978,2.20E-05,0.776,0.224
1.01325,0.78,246.86994,0.999979,2.10E-05,0.78,0.22
1.01325,0.784,246.69311,0.99998,2.00E-05,0.784,0.216
1.01325,0.788,246.51874,0.999981,1.90E-05,0.788,0.212
1.01325,0.792,246.34681,0.9999819,1.81E-05,0.792,0.208
1.01325,0.796,246.1773,0.9999828,1.72E-05,0.796,0.204
1.01325,0.8,246.01018,0.9999836,1.64E-05,0.8,0.2
1.01325,0.804,245.84544,0.9999844,1.56E-05,0.804,0.196
1.01325,0.808,245.68305,0.9999852,1.48E-05,0.808,0.192
1.01325,0.812,245.52299,0.9999859,1.41E-05,0.812,0.188
1.01325,0.816,245.36524,0.9999866,1.34E-05,0.816,0.184
1.01325,0.82,245.20976,0.9999873,1.27E-05,0.82,0.18
1.01325,0.824,245.05655,0.9999879,1.21E-05,0.824,0.176
1.01325,0.828,244.90557,0.9999885,1.15E-05,0.828,0.172
1.01325,0.832,244.75681,0.9999891,1.09E-05,0.832,0.168
1.01325,0.836,244.61023,0.9999896,1.04E-05,0.836,0.164
1.01325,0.84,244.46582,0.9999902,9.84E-06,0.84,0.16
1.01325,0.844,244.32355,0.9999907,9.34E-06,0.844,0.156
1.01325,0.848,244.1834,0.9999911,8.86E-06,0.848,0.152
1.01325,0.852,244.04533,0.9999916,8.40E-06,0.852,0.148
1.01325,0.856,243.90934,0.999992,7.96E-06,0.856,0.144
1.01325,0.86,243.77539,0.9999925,7.54E-06,0.86,0.14
1.01325,0.864,243.64346,0.9999929,7.13E-06,0.864,0.136
1.01325,0.868,243.51352,0.9999932,6.75E-06,0.868,0.132
1.01325,0.872,243.38554,0.9999936,6.38E-06,0.872,0.128
1.01325,0.876,243.25951,0.999994,6.03E-06,0.876,0.124
1.01325,0.88,243.13539,0.9999943,5.69E-06,0.88,0.12
1.01325,0.884,243.01316,0.9999946,5.37E-06,0.884,0.116
1.01325,0.888,242.89278,0.9999949,5.06E-06,0.888,0.112
1.01325,0.892,242.77424,0.9999952,4.76E-06,0.892,0.108
1.01325,0.896,242.65751,0.9999955,4.48E-06,0.896,0.104
1.01325,0.9,242.54255,0.9999958,4.21E-06,0.9,0.1
1.01325,0.904,242.42934,0.9999961,3.95E-06,0.904,0.096
1.01325,0.908,242.31785,0.9999963,3.70E-06,0.908,0.092
